Product,Date,Region,Units Sold,Unit Cost,Unit Price,Revenue,Profit,Year,Month,Quarter
Toy SKU 06,2023-06-14,B,185,5.46,16.24,3004.3999999999996,1994.2999999999997,2023,6,2
Toy SKU 07,2023-06-15,A,53,10.03,31.66,1677.98,1146.39,2023,6,2
Toy SKU 18,2023-06-16,B,199,6.6,30.74,6117.259999999999,4803.86,2023,6,2
Toy SKU 14,2023-06-17,B,107,13.03,12.15,1300.05,-94.16000000000008,2023,6,2
Toy SKU 10,2023-06-18,C,158,11.14,39.21,6195.18,4435.06,2023,6,2
Toy SKU 15,2023-06-19,B,74,12.19,34.44,2548.56,1646.5,2023,6,2
Toy SKU 10,2023-06-20,B,114,11.56,17.84,2033.76,715.9199999999998,2023,6,2
Toy SKU 27,2023-06-21,B,83,6.84,24.96,2071.6800000000003,1503.9600000000003,2023,6,2
Toy SKU 26,2023-06-22,C,209,11.88,38.27,7998.43,5515.51,2023,6,2
Toy SKU 13,2023-06-23,B,97,5.1,26.12,2533.64,2038.9399999999998,2023,6,2
Toy SKU 30,2023-06-24,C,109,11.88,38.98,4248.82,2953.8999999999996,2023,6,2
Toy SKU 20,2023-06-25,C,173,7.99,25.84,4470.32,3088.0499999999997,2023,6,2
Toy SKU 19,2023-06-26,A,115,3.71,25.6,2944.0,2517.35,2023,6,2
Toy SKU 03,2023-06-27,C,168,11.85,21.89,3677.52,1686.72,2023,6,2
Toy SKU 22,2023-06-28,A,120,3.85,21.64,2596.8,2134.8,2023,6,2
Toy SKU 16,2023-06-29,B,98,3.83,31.78,3114.44,2739.1,2023,6,2
Toy SKU 08,2023-06-30,C,100,7.86,17.25,1725.0,939.0,2023,6,2
Toy SKU 15,2023-07-01,B,77,8.48,28.17,2169.09,1516.13,2023,7,3
Toy SKU 14,2023-07-02,A,9,13.03,11.35,102.14999999999999,-15.120000000000005,2023,7,3
Toy SKU 21,2023-07-03,B,56,9.0,18.25,1022.0,518.0,2023,7,3
Toy SKU 07,2023-07-04,B,190,7.66,30.08,5715.2,4259.799999999999,2023,7,3
Toy SKU 01,2023-07-05,A,159,7.74,26.7,4245.3,3014.6400000000003,2023,7,3
Toy SKU 01,2023-07-06,B,105,13.6,32.33,3394.6499999999996,1966.6499999999996,2023,7,3
Toy SKU 10,2023-07-07,C,61,11.79,27.33,1667.1299999999999,947.9399999999999,2023,7,3
Toy SKU 09,2023-07-08,B,137,13.85,30.58,4189.46,2292.01,2023,7,3
Toy SKU 21,2023-07-09,C,46,4.84,32.08,1475.6799999999998,1253.04,2023,7,3
Toy SKU 22,2023-07-10,B,110,13.15,35.63,3919.3,2472.8,2023,7,3
Toy SKU 20,2023-07-11,A,201,4.23,25.28,5081.280000000001,4231.05,2023,7,3
Toy SKU 05,2023-07-12,A,25,11.1,27.23,680.75,403.25,2023,7,3
Toy SKU 19,2023-07-13,C,199,8.95,12.88,2563.1200000000003,782.0700000000004,2023,7,3
Toy SKU 09,2023-07-14,A,195,5.34,12.38,2414.1000000000004,1372.8000000000004,2023,7,3
Toy SKU 21,2023-07-15,A,22,4.61,29.28,644.1600000000001,542.7400000000001,2023,7,3
Toy SKU 25,2023-07-16,A,166,11.39,15.27,2534.8199999999997,644.0799999999997,2023,7,3
Toy SKU 21,2023-07-17,A,121,5.63,32.08,3881.68,3200.45,2023,7,3
Toy SKU 14,2023-07-18,A,83,8.22,12.75,1058.25,375.9899999999999,2023,7,3
Toy SKU 17,2023-07-19,B,26,10.63,11.35,295.09999999999997,18.71999999999997,2023,7,3
Toy SKU 06,2023-07-20,A,214,10.69,15.0,3210.0,922.3400000000001,2023,7,3
Toy SKU 10,2023-07-21,A,166,5.1,16.21,2690.86,1844.2600000000002,2023,7,3
Toy SKU 11,2023-07-22,B,193,9.83,14.82,2860.26,963.0700000000002,2023,7,3
Toy SKU 29,2023-07-23,B,94,13.75,10.08,947.52,-344.98,2023,7,3
Toy SKU 08,2023-07-24,B,163,11.62,11.22,1828.8600000000001,-65.19999999999982,2023,7,3
Toy SKU 17,2023-07-25,A,111,12.62,26.72,2965.92,1565.1000000000001,2023,7,3
Toy SKU 12,2023-07-26,B,146,11.72,36.33,5304.179999999999,3593.0599999999995,2023,7,3
Toy SKU 05,2023-07-27,B,105,11.04,17.69,1857.45,698.2500000000002,2023,7,3
Toy SKU 16,2023-07-28,B,189,3.72,15.46,2921.94,2218.86,2023,7,3
Toy SKU 19,2023-07-29,C,66,5.07,15.16,1000.5600000000001,665.94,2023,7,3
Toy SKU 11,2023-07-30,B,120,12.38,11.33,1359.6,-126.00000000000023,2023,7,3
Toy SKU 26,2023-07-31,A,126,13.54,18.21,2294.46,588.4200000000001,2023,7,3
Toy SKU 14,2023-08-01,B,211,12.82,18.34,3869.74,1164.7199999999998,2023,8,3
Toy SKU 16,2023-08-02,C,204,8.87,22.96,4683.84,2874.3600000000006,2023,8,3
Toy SKU 21,2023-08-03,B,180,11.83,33.98,6116.4,3986.9999999999995,2023,8,3
Toy SKU 16,2023-08-04,C,108,11.97,37.46,4045.6800000000003,2752.92,2023,8,3
Toy SKU 15,2023-08-05,A,52,3.94,22.36,1162.72,957.84,2023,8,3
Toy SKU 29,2023-08-06,C,198,10.85,9.24,1829.52,-318.77999999999975,2023,8,3
Toy SKU 09,2023-08-07,C,83,9.96,13.28,1102.24,275.55999999999995,2023,8,3
Toy SKU 02,2023-08-08,C,205,13.05,16.14,3308.7000000000003,633.4500000000003,2023,8,3
Toy SKU 05,2023-08-09,B,218,9.85,11.78,2568.04,420.74000000000024,2023,8,3
Toy SKU 08,2023-08-10,A,49,9.69,35.72,1750.28,1275.47,2023,8,3
Toy SKU 03,2023-08-11,B,93,8.17,28.45,2645.85,1886.04,2023,8,3
Toy SKU 30,2023-08-12,B,71,8.45,32.56,2311.76,1711.8100000000004,2023,8,3
Toy SKU 21,2023-08-13,A,219,7.18,9.4,2058.6,486.18000000000006,2023,8,3
Toy SKU 07,2023-08-14,A,90,7.11,40.02,3601.8,2961.9,2023,8,3
Toy SKU 17,2023-08-15,A,141,8.96,35.34,4982.9400000000005,3719.5800000000004,2023,8,3
Toy SKU 07,2023-08-16,A,174,3.53,29.45,5124.3,4510.08,2023,8,3
Toy SKU 25,2023-08-17,B,206,11.77,37.17,7657.02,5232.400000000001,2023,8,3
Toy SKU 23,2023-08-18,B,132,9.28,29.41,3882.12,2657.16,2023,8,3
Toy SKU 25,2023-08-19,C,20,5.62,27.18,543.6,431.20000000000005,2023,8,3
Toy SKU 10,2023-08-20,A,11,12.32,39.37,433.07,297.54999999999995,2023,8,3
Toy SKU 23,2023-08-21,C,29,13.37,11.23,325.67,-62.059999999999945,2023,8,3
Toy SKU 27,2023-08-22,B,13,4.24,9.6,124.8,69.67999999999999,2023,8,3
Toy SKU 26,2023-08-23,C,13,8.87,35.78,465.14,349.83,2023,8,3
Toy SKU 27,2023-08-24,A,11,9.47,16.73,184.03,79.86,2023,8,3
Toy SKU 04,2023-08-25,B,162,13.47,34.28,5553.360000000001,3371.2200000000003,2023,8,3
Toy SKU 14,2023-08-26,C,162,12.24,15.04,2436.48,453.5999999999999,2023,8,3
Toy SKU 16,2023-08-27,C,22,10.39,10.71,235.62,7.039999999999992,2023,8,3
Toy SKU 15,2023-08-28,C,58,13.5,19.36,1122.8799999999999,339.8799999999999,2023,8,3
Toy SKU 21,2023-08-29,C,111,11.29,17.01,1888.1100000000001,634.9200000000003,2023,8,3
Toy SKU 23,2023-08-30,B,205,13.78,33.58,6883.9,4058.9999999999995,2023,8,3
Toy SKU 20,2023-08-31,B,33,8.49,28.43,938.1899999999999,658.02,2023,8,3
Toy SKU 14,2023-09-01,A,159,6.48,12.92,2054.28,1023.96,2023,9,3
Toy SKU 13,2023-09-02,B,116,5.24,28.49,3304.8399999999997,2696.9999999999995,2023,9,3
Toy SKU 07,2023-09-03,A,98,5.55,38.58,3780.8399999999997,3236.9399999999996,2023,9,3
Toy SKU 22,2023-09-04,A,13,8.98,19.56,254.27999999999997,137.53999999999996,2023,9,3
Toy SKU 09,2023-09-05,A,54,12.34,39.2,2116.8,1450.44,2023,9,3
Toy SKU 15,2023-09-06,B,72,5.12,32.76,2358.72,1990.08,2023,9,3
Toy SKU 05,2023-09-07,B,122,11.48,26.12,3186.6400000000003,1786.0800000000004,2023,9,3
Toy SKU 07,2023-09-08,A,146,7.27,23.49,3429.54,2368.12,2023,9,3
Toy SKU 19,2023-09-09,A,101,5.15,34.68,3502.68,2982.5299999999997,2023,9,3
Toy SKU 23,2023-09-10,C,177,11.34,9.64,1706.2800000000002,-300.89999999999986,2023,9,3
Toy SKU 18,2023-09-11,A,171,9.75,39.33,6725.429999999999,5058.179999999999,2023,9,3
Toy SKU 15,2023-09-12,B,87,12.69,14.39,1251.93,147.9000000000001,2023,9,3
Toy SKU 15,2023-09-13,B,145,11.3,13.97,2025.65,387.1500000000001,2023,9,3
Toy SKU 02,2023-09-14,B,62,11.64,26.65,1652.3,930.6199999999999,2023,9,3
Toy SKU 29,2023-09-15,A,69,8.86,19.06,1315.1399999999999,703.8,2023,9,3
Toy SKU 01,2023-09-16,B,46,9.94,16.54,760.8399999999999,303.59999999999997,2023,9,3
Toy SKU 11,2023-09-17,B,61,5.46,13.56,827.1600000000001,494.1000000000001,2023,9,3
Toy SKU 12,2023-09-18,A,58,3.81,19.17,1111.8600000000001,890.8800000000001,2023,9,3
Toy SKU 25,2023-09-19,C,177,7.41,28.0,4956.0,3644.4300000000003,2023,9,3
Toy SKU 25,2023-09-20,A,128,12.2,16.8,2150.4,588.8000000000002,2023,9,3
Toy SKU 10,2023-09-21,A,81,3.93,19.38,1569.78,1251.4499999999998,2023,9,3
Toy SKU 10,2023-09-22,A,194,13.08,12.62,2448.2799999999997,-89.24000000000024,2023,9,3
Toy SKU 28,2023-09-23,B,153,8.64,27.31,4178.429999999999,2856.5099999999993,2023,9,3
Toy SKU 12,2023-09-24,C,12,12.34,41.13,493.56000000000006,345.4800000000001,2023,9,3
Toy SKU 19,2023-09-25,B,198,9.04,20.03,3965.94,2176.0200000000004,2023,9,3
Toy SKU 20,2023-09-26,C,39,9.63,10.48,408.72,33.14999999999998,2023,9,3
Toy SKU 22,2023-09-27,C,162,7.85,19.8,3207.6,1935.8999999999999,2023,9,3
Toy SKU 13,2023-09-28,A,213,5.34,13.99,2979.87,1842.4499999999998,2023,9,3
Toy SKU 18,2023-09-29,A,84,13.91,16.77,1408.68,240.24,2023,9,3
Toy SKU 20,2023-09-30,A,199,6.43,30.38,6045.62,4766.05,2023,9,3
Toy SKU 03,2023-10-01,A,206,10.37,26.7,5500.2,3363.98,2023,10,4
Toy SKU 15,2023-10-02,C,58,12.2,41.01,2378.58,1670.98,2023,10,4
Toy SKU 14,2022-01-01,B,195,11.8,16.97,3309.1499999999996,1008.1499999999996,2022,1,1
Toy SKU 20,2022-01-02,B,191,6.44,34.6,6608.6,5378.56,2022,1,1
Toy SKU 06,2022-01-03,A,170,9.1,26.32,4474.4,2927.3999999999996,2022,1,1
Toy SKU 09,2022-01-04,C,188,13.96,12.54,2357.52,-266.96000000000004,2022,1,1
Toy SKU 01,2022-01-05,A,11,8.53,25.3,278.3,184.47000000000003,2022,1,1
Toy SKU 11,2022-01-06,A,189,11.59,9.62,1818.1799999999998,-372.3299999999999,2022,1,1
Toy SKU 21,2022-01-07,B,171,8.33,13.31,2276.01,851.5800000000002,2022,1,1
Toy SKU 19,2022-01-08,B,92,7.82,15.19,1397.48,678.04,2022,1,1
Toy SKU 12,2022-01-09,C,34,9.68,26.02,884.68,555.56,2022,1,1
Toy SKU 10,2022-01-10,C,194,4.78,12.77,2477.38,1550.06,2022,1,1
Toy SKU 07,2022-01-11,A,144,6.63,34.19,4923.36,3968.6399999999994,2022,1,1
Toy SKU 13,2022-01-12,C,59,4.39,22.66,1336.94,1077.93,2022,1,1
Toy SKU 29,2022-01-13,C,204,11.2,27.41,5591.64,3306.8400000000006,2022,1,1
Toy SKU 26,2022-01-14,A,161,10.65,16.73,2693.53,978.8800000000001,2022,1,1
Toy SKU 30,2022-01-15,B,150,6.83,30.58,4587.0,3562.5,2022,1,1
Toy SKU 24,2022-01-16,C,110,8.78,11.97,1316.7,350.9000000000001,2022,1,1
Toy SKU 01,2022-01-17,B,96,4.99,21.08,2023.6799999999998,1544.6399999999999,2022,1,1
Toy SKU 26,2022-01-18,C,18,3.81,41.66,749.8799999999999,681.2999999999998,2022,1,1
Toy SKU 21,2022-01-19,B,38,6.39,41.34,1570.92,1328.1000000000001,2022,1,1
Toy SKU 11,2022-01-20,A,61,11.12,18.36,1119.96,441.6400000000001,2022,1,1
Toy SKU 07,2022-01-21,A,108,3.52,31.3,3380.4,3000.2400000000002,2022,1,1
Toy SKU 21,2022-01-22,B,61,11.33,34.4,2098.4,1407.27,2022,1,1
Toy SKU 16,2022-01-23,C,92,10.89,41.67,3833.6400000000003,2831.76,2022,1,1
Toy SKU 01,2022-01-24,C,59,6.38,35.85,2115.15,1738.73,2022,1,1
Toy SKU 03,2022-01-25,A,127,11.43,10.23,1299.21,-152.39999999999986,2022,1,1
Toy SKU 20,2022-01-26,B,125,9.55,19.01,2376.25,1182.5,2022,1,1
Toy SKU 03,2022-01-27,C,183,7.32,37.01,6772.83,5433.27,2022,1,1
Toy SKU 05,2022-01-28,C,48,12.12,11.61,557.28,-24.480000000000018,2022,1,1
Toy SKU 26,2022-01-29,B,133,10.62,35.09,4666.97,3254.51,2022,1,1
Toy SKU 03,2022-01-30,C,188,13.8,31.18,5861.84,3267.44,2022,1,1
Toy SKU 17,2022-01-31,C,23,13.08,30.24,695.52,394.68,2022,1,1
Toy SKU 16,2022-02-01,A,195,5.97,25.39,4951.05,3786.9000000000005,2022,2,1
Toy SKU 30,2022-02-02,C,15,5.72,41.28,619.2,533.4000000000001,2022,2,1
Toy SKU 07,2022-02-03,C,100,5.41,19.94,1994.0000000000002,1453.0000000000002,2022,2,1
Toy SKU 01,2022-02-04,B,104,13.19,41.56,4322.24,2950.4799999999996,2022,2,1
Toy SKU 19,2022-02-05,B,146,10.85,19.62,2864.52,1280.42,2022,2,1
Toy SKU 29,2022-02-06,C,197,4.62,41.12,8100.639999999999,7190.499999999999,2022,2,1
Toy SKU 07,2022-02-07,A,191,6.69,31.28,5974.4800000000005,4696.6900000000005,2022,2,1
Toy SKU 22,2022-02-08,B,179,6.51,13.49,2414.71,1249.42,2022,2,1
Toy SKU 10,2022-02-09,B,124,8.19,25.9,3211.6,2196.04,2022,2,1
Toy SKU 09,2022-02-10,A,145,10.21,38.69,5610.049999999999,4129.599999999999,2022,2,1
Toy SKU 29,2022-02-11,B,31,10.04,37.03,1147.93,836.69,2022,2,1
Toy SKU 27,2022-02-12,A,109,6.28,18.01,1963.0900000000001,1278.5700000000002,2022,2,1
Toy SKU 06,2022-02-13,A,102,6.92,17.95,1830.8999999999999,1125.06,2022,2,1
Toy SKU 22,2022-02-14,B,211,7.07,31.76,6701.360000000001,5209.59,2022,2,1
Toy SKU 02,2022-02-15,A,45,5.82,15.62,702.9,440.99999999999994,2022,2,1
Toy SKU 04,2022-02-16,A,11,3.91,18.01,198.11,155.10000000000002,2022,2,1
Toy SKU 15,2022-02-17,B,218,13.14,16.1,3509.8,645.2800000000002,2022,2,1
Toy SKU 23,2022-02-18,A,187,12.37,35.49,6636.63,4323.4400000000005,2022,2,1
Toy SKU 14,2022-02-19,B,34,4.81,22.75,773.5,609.96,2022,2,1
Toy SKU 24,2022-02-20,C,94,4.63,27.95,2627.2999999999997,2192.08,2022,2,1
Toy SKU 27,2022-02-21,B,41,10.7,39.24,1608.8400000000001,1170.14,2022,2,1
Toy SKU 13,2022-02-22,B,42,9.58,22.48,944.16,541.8,2022,2,1
Toy SKU 03,2022-02-23,B,179,7.07,37.87,6778.73,5513.2,2022,2,1
Toy SKU 21,2022-02-24,A,153,6.72,10.15,1552.95,524.7900000000002,2022,2,1
Toy SKU 05,2022-02-25,C,67,10.43,13.7,917.9,219.09000000000003,2022,2,1
Toy SKU 02,2022-02-26,A,94,4.31,37.86,3558.84,3153.7000000000003,2022,2,1
Toy SKU 04,2022-02-27,C,208,3.99,34.08,7088.639999999999,6258.719999999999,2022,2,1
Toy SKU 11,2022-02-28,C,172,7.15,18.42,3168.2400000000002,1938.4400000000003,2022,2,1
Toy SKU 30,2022-03-01,A,104,12.49,33.04,3436.16,2137.2,2022,3,1
Toy SKU 01,2022-03-02,B,162,11.13,37.2,6026.400000000001,4223.34,2022,3,1
Toy SKU 08,2022-03-03,B,92,10.52,22.21,2043.3200000000002,1075.4800000000002,2022,3,1
Toy SKU 06,2022-03-04,B,58,11.65,41.26,2393.08,1717.3799999999999,2022,3,1
Toy SKU 16,2022-03-05,C,102,7.09,21.33,2175.66,1452.48,2022,3,1
Toy SKU 08,2022-03-06,A,186,4.41,23.12,4300.320000000001,3480.0600000000004,2022,3,1
Toy SKU 09,2022-03-07,B,43,7.14,35.19,1513.1699999999998,1206.1499999999999,2022,3,1
Toy SKU 14,2022-03-08,A,63,12.96,27.71,1745.73,929.25,2022,3,1
Toy SKU 19,2022-03-09,A,49,7.12,28.48,1395.52,1046.6399999999999,2022,3,1
Toy SKU 02,2022-03-10,B,81,8.19,26.92,2180.52,1517.13,2022,3,1
Toy SKU 05,2022-03-11,C,64,9.93,11.32,724.48,88.96000000000004,2022,3,1
Toy SKU 24,2022-03-12,B,158,6.22,28.97,4577.26,3594.5,2022,3,1
Toy SKU 25,2022-03-13,C,94,6.82,39.23,3687.62,3046.54,2022,3,1
Toy SKU 04,2022-03-14,B,143,13.05,33.62,4807.66,2941.5099999999998,2022,3,1
Toy SKU 08,2022-03-15,C,152,4.02,13.33,2026.16,1415.1200000000001,2022,3,1
Toy SKU 09,2022-03-16,B,132,5.87,34.71,4581.72,3806.88,2022,3,1
Toy SKU 07,2022-03-17,B,68,4.25,10.2,693.5999999999999,404.5999999999999,2022,3,1
Toy SKU 16,2022-03-18,B,131,12.62,12.66,1658.46,5.2400000000002365,2022,3,1
Toy SKU 19,2022-03-19,C,49,9.06,21.02,1029.98,586.04,2022,3,1
Toy SKU 06,2022-03-20,B,180,9.22,22.7,4086.0,2426.3999999999996,2022,3,1
Toy SKU 28,2022-03-21,B,217,4.18,39.76,8627.92,7720.860000000001,2022,3,1
Toy SKU 10,2022-03-22,B,190,13.18,25.74,4890.599999999999,2386.3999999999996,2022,3,1
Toy SKU 16,2022-03-23,A,100,6.36,30.74,3074.0,2438.0,2022,3,1
Toy SKU 03,2022-03-24,B,164,10.95,30.25,4961.0,3165.2,2022,3,1
Toy SKU 07,2022-03-25,A,92,3.55,23.74,2184.08,1857.48,2022,3,1
Toy SKU 29,2022-03-26,A,175,8.02,11.7,2047.4999999999998,643.9999999999998,2022,3,1
Toy SKU 03,2022-03-27,C,66,10.38,19.18,1265.8799999999999,580.7999999999998,2022,3,1
Toy SKU 20,2022-03-28,C,203,9.65,40.91,8304.73,6345.78,2022,3,1
Toy SKU 28,2022-03-29,C,192,6.85,33.74,6478.08,5162.88,2022,3,1
Toy SKU 11,2022-03-30,A,37,8.66,9.56,353.72,33.30000000000001,2022,3,1
Toy SKU 21,2022-03-31,C,66,13.53,19.42,1281.72,388.7400000000001,2022,3,1
Toy SKU 07,2022-04-01,A,219,8.53,36.81,8061.39,6193.320000000001,2022,4,2
Toy SKU 06,2022-04-02,B,168,8.09,15.89,2669.52,1310.4,2022,4,2
Toy SKU 13,2022-04-03,A,75,12.06,33.08,2481.0,1576.5,2022,4,2
Toy SKU 14,2022-04-04,A,94,9.74,23.4,2199.6,1284.04,2022,4,2
Toy SKU 13,2022-04-05,B,45,10.65,25.75,1158.75,679.5,2022,4,2
Toy SKU 16,2022-04-06,B,207,7.99,9.53,1972.7099999999998,318.77999999999975,2022,4,2
Toy SKU 07,2022-04-07,A,160,9.18,27.23,4356.8,2888.0,2022,4,2
Toy SKU 16,2022-04-08,B,159,6.38,30.94,4919.46,3905.04,2022,4,2
Toy SKU 12,2022-04-09,C,215,7.72,14.9,3203.5,1543.7,2022,4,2
Toy SKU 13,2022-04-10,C,95,11.76,39.0,3705.0,2587.8,2022,4,2
Toy SKU 06,2022-04-11,B,28,10.66,33.42,935.76,637.28,2022,4,2
Toy SKU 09,2022-04-12,A,78,12.18,11.43,891.54,-58.5,2022,4,2
Toy SKU 13,2022-04-13,A,181,5.14,38.0,6878.0,5947.66,2022,4,2
Toy SKU 04,2022-04-14,B,98,6.39,23.16,2269.68,1643.46,2022,4,2
Toy SKU 09,2022-04-15,B,9,4.95,30.65,275.84999999999997,231.29999999999995,2022,4,2
Toy SKU 10,2022-04-16,B,36,11.64,15.66,563.76,144.71999999999997,2022,4,2
Toy SKU 12,2022-04-17,C,23,4.82,11.86,272.78,161.91999999999996,2022,4,2
Toy SKU 25,2022-04-18,A,209,8.36,29.8,6228.2,4480.96,2022,4,2
Toy SKU 19,2022-04-19,A,124,8.81,38.25,4743.0,3650.56,2022,4,2
Toy SKU 09,2022-04-20,A,65,11.64,30.85,2005.25,1248.65,2022,4,2
Toy SKU 28,2022-04-21,A,135,6.0,23.6,3186.0,2376.0,2022,4,2
Toy SKU 09,2022-04-22,C,142,8.05,17.07,2423.94,1280.84,2022,4,2
Toy SKU 16,2022-04-23,C,59,8.95,27.3,1610.7,1082.65,2022,4,2
Toy SKU 18,2022-04-24,C,55,10.64,21.79,1198.45,613.25,2022,4,2
Toy SKU 27,2022-04-25,B,134,9.77,28.89,3871.26,2562.0800000000004,2022,4,2
Toy SKU 05,2022-04-26,B,80,12.53,36.9,2952.0,1949.6,2022,4,2
Toy SKU 25,2022-04-27,A,30,7.64,41.99,1259.7,1030.5,2022,4,2
Toy SKU 21,2022-04-28,A,55,6.45,23.59,1297.45,942.7,2022,4,2
Toy SKU 16,2022-04-29,A,151,8.55,16.29,2459.79,1168.7399999999998,2022,4,2
Toy SKU 21,2022-04-30,C,115,12.83,35.15,4042.25,2566.8,2022,4,2
Toy SKU 22,2022-05-01,B,142,5.39,37.99,5394.58,4629.2,2022,5,2
Toy SKU 09,2022-05-02,A,158,9.51,38.02,6007.160000000001,4504.580000000001,2022,5,2
Toy SKU 16,2022-05-03,A,60,5.78,12.98,778.8000000000001,432.00000000000006,2022,5,2
Toy SKU 21,2022-05-04,A,106,7.57,40.06,4246.360000000001,3443.9400000000005,2022,5,2
Toy SKU 27,2022-05-05,A,21,11.36,31.04,651.84,413.28000000000003,2022,5,2
Toy SKU 25,2022-05-06,B,203,7.78,21.86,4437.58,2858.24,2022,5,2
Toy SKU 20,2022-05-07,A,162,12.74,24.65,3993.2999999999997,1929.4199999999996,2022,5,2
Toy SKU 09,2022-05-08,A,80,5.77,25.0,2000.0,1538.4,2022,5,2
Toy SKU 10,2022-05-09,C,84,11.46,29.78,2501.52,1538.8799999999999,2022,5,2
Toy SKU 09,2022-05-10,B,174,6.13,29.82,5188.68,4122.06,2022,5,2
Toy SKU 20,2022-05-11,A,173,11.11,29.85,5164.05,3242.0200000000004,2022,5,2
Toy SKU 11,2022-05-12,B,47,12.51,10.76,505.71999999999997,-82.25000000000006,2022,5,2
Toy SKU 08,2022-05-13,B,141,9.08,35.42,4994.22,3713.9400000000005,2022,5,2
Toy SKU 30,2022-05-14,A,134,11.72,30.63,4104.42,2533.94,2022,5,2
Toy SKU 20,2022-05-15,C,130,11.29,16.85,2190.5,722.8000000000002,2022,5,2
Toy SKU 07,2022-05-16,C,215,5.89,16.81,3614.1499999999996,2347.7999999999997,2022,5,2
Toy SKU 13,2022-05-17,C,118,7.29,32.58,3844.4399999999996,2984.2199999999993,2022,5,2
Toy SKU 08,2022-05-18,A,41,5.17,25.05,1027.05,815.0799999999999,2022,5,2
Toy SKU 18,2022-05-19,A,52,3.6,21.22,1103.44,916.24,2022,5,2
Toy SKU 08,2022-05-20,A,75,3.83,29.5,2212.5,1925.25,2022,5,2
Toy SKU 18,2022-05-21,B,179,6.83,37.8,6766.2,5543.63,2022,5,2
Toy SKU 03,2022-05-22,C,131,7.83,24.35,3189.8500000000004,2164.1200000000003,2022,5,2
Toy SKU 16,2022-05-23,A,170,13.1,39.05,6638.499999999999,4411.499999999999,2022,5,2
Toy SKU 25,2022-05-24,C,55,6.76,14.3,786.5,414.7,2022,5,2
Toy SKU 08,2022-05-25,A,50,10.15,15.26,763.0,255.5,2022,5,2
Toy SKU 10,2022-05-26,A,202,4.58,9.23,1864.46,939.3000000000001,2022,5,2
Toy SKU 11,2022-05-27,C,64,7.23,28.65,1833.6,1370.8799999999999,2022,5,2
Toy SKU 22,2022-05-28,A,55,5.27,24.55,1350.25,1060.4,2022,5,2
Toy SKU 30,2022-05-29,B,127,5.79,30.88,3921.7599999999998,3186.43,2022,5,2
Toy SKU 19,2022-05-30,A,170,5.25,10.45,1776.4999999999998,883.9999999999998,2022,5,2
Toy SKU 20,2022-05-31,B,146,10.33,32.16,4695.36,3187.1799999999994,2022,5,2
Toy SKU 24,2022-06-01,C,93,5.97,26.55,2469.15,1913.94,2022,6,2
Toy SKU 03,2022-06-02,A,213,5.57,18.61,3963.93,2777.5199999999995,2022,6,2
Toy SKU 22,2022-06-03,C,115,8.61,28.83,3315.45,2325.2999999999997,2022,6,2
Toy SKU 29,2022-06-04,B,134,12.32,38.01,5093.34,3442.46,2022,6,2
Toy SKU 28,2022-06-05,B,141,10.17,29.1,4103.1,2669.13,2022,6,2
Toy SKU 24,2022-06-06,B,98,9.72,9.84,964.3199999999999,11.759999999999877,2022,6,2
Toy SKU 10,2022-06-07,A,9,12.44,10.53,94.77,-17.189999999999998,2022,6,2
Toy SKU 24,2022-06-08,B,73,5.58,38.56,2814.88,2407.54,2022,6,2
Toy SKU 19,2022-06-09,C,48,12.79,34.18,1640.6399999999999,1026.7199999999998,2022,6,2
Toy SKU 04,2022-06-10,A,54,6.82,22.13,1195.02,826.74,2022,6,2
Toy SKU 05,2022-06-11,B,60,13.99,16.58,994.8,155.39999999999998,2022,6,2
Toy SKU 25,2022-06-12,C,212,13.79,16.44,3485.28,561.8000000000002,2022,6,2
Toy SKU 05,2022-06-13,C,97,9.36,12.97,1258.0900000000001,350.1700000000002,2022,6,2
Toy SKU 17,2022-06-14,C,124,9.27,27.14,3365.36,2215.88,2022,6,2
Toy SKU 09,2022-06-15,C,135,4.08,14.56,1965.6000000000001,1414.8000000000002,2022,6,2
Toy SKU 22,2022-06-16,A,200,5.02,39.42,7884.0,6880.0,2022,6,2
Toy SKU 10,2022-06-17,A,116,10.05,20.8,2412.8,1247.0,2022,6,2
Toy SKU 12,2022-06-18,A,59,6.59,20.34,1200.06,811.25,2022,6,2
Toy SKU 16,2022-06-19,A,103,8.81,41.48,4272.44,3365.0099999999993,2022,6,2
Toy SKU 19,2022-06-20,A,92,5.07,20.55,1890.6000000000001,1424.16,2022,6,2
Toy SKU 15,2022-06-21,C,160,5.33,28.18,4508.8,3656.0,2022,6,2
Toy SKU 14,2022-06-22,B,84,13.3,22.65,1902.6,785.3999999999999,2022,6,2
Toy SKU 02,2022-06-23,B,174,7.87,39.93,6947.82,5578.44,2022,6,2
Toy SKU 25,2022-06-24,A,181,11.47,20.34,3681.54,1605.4699999999998,2022,6,2
Toy SKU 13,2022-06-25,B,85,13.95,27.34,2323.9,1138.15,2022,6,2
Toy SKU 01,2022-06-26,C,198,12.19,37.44,7413.12,4999.5,2022,6,2
Toy SKU 20,2022-06-27,A,127,6.59,9.75,1238.25,401.32000000000005,2022,6,2
Toy SKU 27,2022-06-28,B,165,8.23,14.44,2382.6,1024.6499999999999,2022,6,2
Toy SKU 25,2022-06-29,C,69,8.85,36.61,2526.09,1915.44,2022,6,2
Toy SKU 11,2022-06-30,A,97,11.41,39.89,3869.33,2762.56,2022,6,2
